Time,pod_name,container_cpu_cfs_periods_total,container_cpu_system_seconds_total,container_cpu_usage_seconds_total,container_cpu_user_seconds_total,Event
2020-10-14 02:35:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.0009905135512642633,0.006905555451172664,0.005279271516195489,normal
2020-10-14 02:40:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.0012113017139272599,0.007427929440093119,0.0053607810272785494,normal
2020-10-14 02:45:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.001247157347088125,0.007070868439694527,0.005332775439351705,normal
2020-10-14 02:50:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.0010473025264454744,0.006564816747584285,0.00525643134548965,normal
2020-10-14 02:55:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.0010778295162856444,0.007061908778608294,0.005563800385058313,normal
2020-10-14 03:00:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.0010871529680905104,0.00730332808245607,0.005620591037240455,normal
2020-10-14 03:05:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.0013383576073659525,0.007227560689290122,0.00510120947032095,normal
2020-10-14 03:10:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.0009169212213727717,0.006885652013176147,0.005584650623062411,normal
2020-10-14 03:15:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.0010188346981953608,0.007014334397322349,0.0053395625776875575,normal
2020-10-14 03:20:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.0011503781619698564,0.007104599426866469,0.005146136594134656,normal
2020-10-14 03:25:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.0010823898034508805,0.006322362025894694,0.005032128090275478,normal
2020-10-14 03:30:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.001543843492699648,0.007568366090818195,0.005250949402742466,normal
2020-10-14 03:35:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.001159573240710491,0.007656354548104009,0.0060550902394952396,normal
2020-10-14 03:40:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.001087518685198189,0.006740789277134107,0.005155341818584441,normal
2020-10-14 03:45:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.0008997971002516033,0.006538156065102149,0.005233328804797778,normal
2020-10-14 03:50:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.0010187835991916077,0.00684575390962581,0.005224840720420045,normal
2020-10-14 03:55:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.0010010876120018037,0.0068271963757835855,0.005313345310049539,normal
2020-10-14 04:00:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.001122317106863087,0.007163917827216823,0.005358665356309317,normal
2020-10-14 04:05:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.001244894974342282,0.00699333348775965,0.0053530483896725885,normal
2020-10-14 04:10:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.0010514806867933217,0.006857819017151139,0.0049978306471563745,normal
2020-10-14 04:15:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.0011006400262342114,0.0069311676843853065,0.0051861822824840285,normal
2020-10-14 04:20:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.0011837856419547445,0.00708941324543374,0.005549021094697878,normal
2020-10-14 04:25:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.0010918146171013134,0.006862418768908782,0.005184692185595975,normal
2020-10-14 04:30:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.001170422026067952,0.007244043678617637,0.00549753549694626,normal
2020-10-14 04:35:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.0012400701474558676,0.007456506212838356,0.00567471099402954,normal
2020-10-14 04:40:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.0011281015923736528,0.006961734435968914,0.005377206857896154,normal
2020-10-14 04:45:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.0013083999390728648,0.0070251496382149,0.00540891712658226,normal
2020-10-14 04:50:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.0014211237873691413,0.0074940668377567795,0.005459146526551186,normal
2020-10-14 04:55:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.0010523887484891528,0.007414071255467091,0.005683230914081848,normal
2020-10-14 05:00:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.0009706715765565408,0.0068970507113471245,0.005359986830245786,normal
2020-10-14 05:05:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.0010164786591413738,0.006486709937499677,0.005062335371907997,normal
2020-10-14 05:10:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.0010806550265587411,0.007074596457767006,0.005581895793952393,normal
2020-10-14 05:15:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.0009852803447349039,0.006668945771531919,0.005296787406012368,normal
2020-10-14 05:20:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.0011925453460638884,0.007655997862941379,0.005474245782158128,normal
2020-10-14 05:25:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.0010466894933703627,0.006829129247575925,0.00541755963227409,normal
2020-10-14 05:30:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.001239534530535311,0.006852902819314506,0.005167700157468914,normal
2020-10-14 05:35:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.0010698203288570503,0.0069793074446205345,0.0051604922813759425,normal
2020-10-14 05:40:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.0011657890628509633,0.0071258996776692425,0.005441306575623429,normal
2020-10-14 05:45:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.0012274565090761244,0.007508141708550541,0.005463099467895157,normal
2020-10-14 05:50:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.0011641601272772194,0.007256115181154706,0.005667730827671596,normal
2020-10-14 05:55:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.001221119849126076,0.0078514772279614,0.006062273435483935,normal
2020-10-14 06:00:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.0010256426456815874,0.0069413616838370825,0.005478886980688139,normal
2020-10-14 06:05:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.0011669300861247849,0.0073425585014098285,0.005635558172189366,normal
2020-10-14 06:10:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.000941127782240536,0.006578308631430554,0.0050882156478648044,normal
2020-10-14 06:15:00,cnm-grafana-855ff7f889-qfs5p,0.0,0.0010913175282738592,0.006468104422543922,0.004978408856155298,normal
2020-10-14 00:00:00,cassie-cassandra-1,0.0,0.1008004489476768,0.44163990881962345,0.3053704585108339,peak
2020-10-14 00:05:00,cassie-cassandra-1,0.0,0.11168013613479566,0.4606179325734997,0.3113878648429389,peak
2020-10-14 00:10:00,cassie-cassandra-1,0.0,0.1184890201921731,0.4891736385631702,0.32970908742792143,peak
2020-10-14 00:15:00,cassie-cassandra-1,0.0,0.11523858187645306,0.4631202566093903,0.30958885788380996,peak
2020-10-14 00:20:00,cassie-cassandra-1,0.0,0.11820251203030842,0.4831539930513328,0.32472728881166324,peak
2020-10-14 00:25:00,cassie-cassandra-1,0.0,0.11063837072232477,0.4564729411108059,0.30851229752757153,peak
2020-10-14 00:30:00,cassie-cassandra-1,0.0,0.116834228735096,0.4759713538056019,0.320166968027886,peak
2020-10-14 00:35:00,cassie-cassandra-1,0.0,0.1150669431317268,0.4734473891390808,0.31716218455865663,peak
2020-10-14 00:40:00,cassie-cassandra-1,0.0,0.11121364306069724,0.4567864198696228,0.3057369658711031,peak
2020-10-14 00:45:00,cassie-cassandra-1,0.0,0.11707796427349465,0.4777774997722377,0.3192269950816265,peak
2020-10-14 00:50:00,cassie-cassandra-1,0.0,0.11118341208178896,0.4690736546971751,0.3186790446153829,peak
2020-10-14 00:55:00,cassie-cassandra-1,0.0,0.11182427170390813,0.4641383930422706,0.3134751596371629,peak
2020-10-14 01:00:00,cassie-cassandra-1,0.0,0.11262176604660773,0.4688486788748121,0.3192946371340657,peak
2020-10-14 01:05:00,cassie-cassandra-1,0.0,0.11541085145096665,0.4698686514217423,0.31614389347656946,peak
2020-10-14 01:10:00,cassie-cassandra-1,0.0,0.10983344206854248,0.4498664501263554,0.30371209570884816,peak
2020-10-14 01:15:00,cassie-cassandra-1,0.0,0.1145213652271434,0.4681867671144866,0.31398338822698485,peak
2020-10-14 01:20:00,cassie-cassandra-1,0.0,0.1138867744182832,0.4642462106698213,0.3126390182570173,peak
2020-10-14 01:25:00,cassie-cassandra-1,0.0,0.11394416051036277,0.4686355294957719,0.3154546830528526,peak
2020-10-14 01:30:00,cassie-cassandra-1,0.0,0.1163001555281382,0.4691114463096684,0.3161868624670898,peak
2020-10-14 01:35:00,cassie-cassandra-1,0.0,0.11823035659301832,0.4860887961054192,0.3273363870989332,peak
2020-10-14 01:40:00,cassie-cassandra-1,0.0,0.1138314051115848,0.4693119928751598,0.31655370004904176,peak
2020-10-14 01:45:00,cassie-cassandra-1,0.0,0.12244482893243118,0.4940610215930604,0.3286577337542013,peak
2020-10-14 01:50:00,cassie-cassandra-1,0.0,0.12015086030081115,0.4857711647281869,0.3233688061307214,peak
2020-10-14 01:55:00,cassie-cassandra-1,0.0,0.1145572083515197,0.4661207008893697,0.31246051764356103,peak
2020-10-14 02:00:00,cassie-cassandra-1,0.0,0.11439792676194922,0.4634752237156256,0.3131565251913281,peak
2020-10-14 02:05:00,cassie-cassandra-1,0.0,0.11955169959212705,0.4877404918213433,0.3244214987597188,peak
2020-10-14 02:10:00,cassie-cassandra-1,0.0,0.11314271043254268,0.4602129575531289,0.3105262191584001,peak
2020-10-14 02:15:00,cassie-cassandra-1,0.0,0.11816261576346287,0.4797452335098292,0.3211625261487533,peak
2020-10-14 02:20:00,cassie-cassandra-1,0.0,0.11644270878374888,0.4689053222547155,0.3113862168007755,peak
2020-10-14 02:25:00,cassie-cassandra-1,0.0,0.1165484316473377,0.4728128306209966,0.31499714549282504,peak
2020-10-14 02:30:00,cassie-cassandra-1,0.0,0.11575250595610455,0.4728853216716381,0.3185332328570619,peak
2020-10-14 02:35:00,cassie-cassandra-1,0.0,0.11942474253905205,0.4863063264842484,0.32429625341330753,peak
2020-10-14 02:40:00,cassie-cassandra-1,0.0,0.11301624082447287,0.4642257843216061,0.31440656006318,peak
2020-10-14 02:45:00,cassie-cassandra-1,0.0,0.11893813944345585,0.4841136370284957,0.3243260069161005,peak
2020-10-14 02:50:00,cassie-cassandra-1,0.0,0.11831910309860524,0.4731187727218735,0.3161700675194894,peak
2020-10-14 02:55:00,cassie-cassandra-1,0.0,0.1163624965687106,0.4725982969284344,0.3160842636819681,peak
2020-10-14 03:00:00,cassie-cassandra-1,0.0,0.11518745440503735,0.4696782536748873,0.3150294408539433,peak
2020-10-14 03:05:00,cassie-cassandra-1,0.0,0.11417807288395185,0.4712272887279709,0.31760512444095074,peak
2020-10-14 03:10:00,cassie-cassandra-1,0.0,0.11164735983573608,0.4524197360329815,0.3001124240687659,peak
2020-10-14 03:15:00,cassie-cassandra-1,0.0,0.12203146947386027,0.4847269426353054,0.321275967233154,peak
2020-10-14 03:20:00,cassie-cassandra-1,0.0,0.11510138406101332,0.4670629052364553,0.3116391624635243,peak
2020-10-14 03:25:00,cassie-cassandra-1,0.0,0.11885524650278972,0.4743286687724628,0.3222863090617899,peak
2020-10-14 03:30:00,cassie-cassandra-1,0.0,0.11973069614953465,0.4763715770093345,0.3236841020441552,peak
2020-10-14 03:35:00,cassie-cassandra-1,0.0,0.12205301730195235,0.4798781209007785,0.3299927231529527,peak
2020-10-14 03:40:00,cassie-cassandra-1,0.0,0.1187102190090533,0.4715958760897711,0.3205350959504483,peak
2020-10-14 03:45:00,cassie-cassandra-1,0.0,0.11122206428511944,0.4618417408174984,0.31121063504934604,peak
2020-10-14 03:50:00,cassie-cassandra-1,0.0,0.1135563455677581,0.473331957320304,0.3210970110344749,peak
2020-10-14 03:55:00,cassie-cassandra-1,0.0,0.11722689192341698,0.4725429967277599,0.3151959920738893,peak
2020-10-14 04:00:00,cassie-cassandra-1,0.0,0.11264394738569845,0.4622831798562978,0.3107138545146546,peak
2020-10-14 04:05:00,cassie-cassandra-1,0.0,0.11004111145499204,0.4530240233949367,0.306886428794418,peak
2020-10-14 04:10:00,cassie-cassandra-1,0.0,0.1156830542024328,0.4650929569428074,0.31017653438389314,peak
2020-10-14 04:15:00,cassie-cassandra-1,0.0,0.11454990593967755,0.4652677194902072,0.31271063700889923,peak
2020-10-14 04:20:00,cassie-cassandra-1,0.0,0.116482819131952,0.482022594333988,0.3257919499432269,peak
2020-10-14 04:25:00,cassie-cassandra-1,0.0,0.11592008612380893,0.4770959274952951,0.32053089331394763,peak
2020-10-14 04:30:00,cassie-cassandra-1,0.0,0.11406392862035372,0.4664432365017742,0.3112189470759151,peak
2020-10-14 04:35:00,cassie-cassandra-1,0.0,0.1168510927004326,0.4766870000434738,0.3214327679127711,peak
2020-10-14 04:40:00,cassie-cassandra-1,0.0,0.11623101401520596,0.4803913273846966,0.3230359616398818,peak
2020-10-14 04:45:00,cassie-cassandra-1,0.0,0.11548314977447173,0.4932192836039556,0.3401367863683975,peak
2020-10-14 04:50:00,cassie-cassandra-1,0.0,0.11710887840631384,0.4942931158838001,0.3360916058425213,peak
2020-10-14 04:55:00,cassie-cassandra-1,0.0,0.11697413609653623,0.47342726015101,0.3165798700119661,peak
2020-10-14 05:00:00,cassie-cassandra-1,0.0,0.11630223458009847,0.4741020297603444,0.3172012315063071,peak
2020-10-14 05:05:00,cassie-cassandra-1,0.0,0.11572071480345572,0.4773232830547712,0.32074327017902426,peak
2020-10-14 05:10:00,cassie-cassandra-1,0.0,0.11046916400200944,0.456460210374124,0.3096774546974002,peak
2020-10-14 05:15:00,cassie-cassandra-1,0.0,0.11983532889734502,0.4856001579211661,0.3252974618159242,peak
2020-10-14 05:20:00,cassie-cassandra-1,0.0,0.11440771102904765,0.45462090787300496,0.3084628128698287,peak
2020-10-14 05:25:00,cassie-cassandra-1,0.0,0.11632271233993804,0.4752968055278529,0.3183796934449664,peak
2020-10-14 05:30:00,cassie-cassandra-1,0.0,0.11567655670563835,0.4808349458137216,0.3234524693761226,peak
2020-10-14 05:35:00,cassie-cassandra-1,0.0,0.11491435564958115,0.4751619517421909,0.318056883601448,peak
2020-10-14 05:40:00,cassie-cassandra-1,0.0,0.11562405051650232,0.4701289393310016,0.3157529394813632,peak
2020-10-14 05:45:00,cassie-cassandra-1,0.0,0.1157127765912654,0.4717422708398996,0.317809015527612,peak
2020-10-14 05:50:00,cassie-cassandra-1,0.0,0.11893331727386976,0.4776167571288501,0.3189558418507745,peak
2020-10-14 05:55:00,cassie-cassandra-1,0.0,0.11583843097703493,0.4752933783305798,0.3184162204961208,peak
2020-10-14 06:00:00,cassie-cassandra-1,0.0,0.1136882905826338,0.4707920232318877,0.3170246499165595,peak
2020-10-14 06:05:00,cassie-cassandra-1,0.0,0.11430005855140135,0.4643119508881344,0.3135879629203718,peak
2020-10-14 06:10:00,cassie-cassandra-1,0.0,0.12030500904803475,0.4936257707088009,0.332192609286595,peak
2020-10-14 06:15:00,cassie-cassandra-1,0.0,0.11561770975483796,0.4631681277625065,0.3105087194969908,peak
2020-10-14 00:00:00,cortex-querier-7dd645fdfb-fvw8g,8.664803403468248,0.0021632806848307863,0.007978113257568106,0.0039666953083287845,normal
2020-10-14 00:05:00,cortex-querier-7dd645fdfb-fvw8g,7.964686360923822,0.0023260643410666078,0.007506546930909252,0.003526172252770039,normal
2020-10-14 00:10:00,cortex-querier-7dd645fdfb-fvw8g,7.781519654023343,0.0026120113438734887,0.008240694423383273,0.0040591031128119105,normal
2020-10-14 00:15:00,cortex-querier-7dd645fdfb-fvw8g,7.921338731576973,0.002561491605646293,0.00809370862740227,0.004155198887846685,normal
2020-10-14 00:20:00,cortex-querier-7dd645fdfb-fvw8g,8.41049450395878,0.002333923930931429,0.007939504905028337,0.0040746012999478744,normal
2020-10-14 00:25:00,cortex-querier-7dd645fdfb-fvw8g,7.624516933060153,0.0022979917719125453,0.007939003287148258,0.003875511493733979,normal
2020-10-14 00:30:00,cortex-querier-7dd645fdfb-fvw8g,7.055452269204572,0.0022716852986865584,0.008272372342767396,0.0042424466362599896,normal
2020-10-14 00:35:00,cortex-querier-7dd645fdfb-fvw8g,7.622044220462749,0.0024009239665091467,0.007671972448394045,0.003978263333747842,normal
2020-10-14 00:40:00,cortex-querier-7dd645fdfb-fvw8g,7.588002722891054,0.0025068801959053943,0.007746415381786722,0.003999991405522237,normal
2020-10-14 00:45:00,cortex-querier-7dd645fdfb-fvw8g,6.860494072094072,0.0025202668032469986,0.007969819983295013,0.0038561493014195093,normal
2020-10-14 00:50:00,cortex-querier-7dd645fdfb-fvw8g,7.201857546164456,0.0026058892074098733,0.007891405453246639,0.0041304322505204055,normal
2020-10-14 00:55:00,cortex-querier-7dd645fdfb-fvw8g,7.582865605389566,0.002266846324875012,0.007645899053293122,0.003811420877995881,normal
2020-10-14 01:00:00,cortex-querier-7dd645fdfb-fvw8g,7.4061732008923125,0.002083589104317855,0.00797304205435322,0.0039752686858679385,normal
2020-10-14 01:05:00,cortex-querier-7dd645fdfb-fvw8g,7.466889362237673,0.0020861335700546268,0.008008641043880658,0.0038883040629173853,normal
2020-10-14 01:10:00,cortex-querier-7dd645fdfb-fvw8g,7.845177606456972,0.003053852860869513,0.00819485712411429,0.004226875545040741,normal
2020-10-14 01:15:00,cortex-querier-7dd645fdfb-fvw8g,7.639737744644218,0.002980770880622858,0.008513888696576438,0.004369063683788803,normal
2020-10-14 01:20:00,cortex-querier-7dd645fdfb-fvw8g,7.3920650010582545,0.0024823522857843386,0.008569471576819008,0.003800246579957052,normal
2020-10-14 01:25:00,cortex-querier-7dd645fdfb-fvw8g,8.33644649142677,0.00232080906877135,0.008040806070435532,0.0041150946660949385,normal
2020-10-14 01:30:00,cortex-querier-7dd645fdfb-fvw8g,8.223917369966237,0.0025586478676600274,0.007996131471021996,0.0039799827821956546,normal
2020-10-14 01:35:00,cortex-querier-7dd645fdfb-fvw8g,8.2335506169788,0.002337092206330734,0.008170689882615649,0.004078919575456181,normal
2020-10-14 01:40:00,cortex-querier-7dd645fdfb-fvw8g,7.625891005282559,0.0023310996995602154,0.007812081871624169,0.003861276646361869,normal
2020-10-14 01:45:00,cortex-querier-7dd645fdfb-fvw8g,7.946232984951588,0.002598283998466408,0.008112247320060138,0.003954545874121465,normal
2020-10-14 01:50:00,cortex-querier-7dd645fdfb-fvw8g,8.112761668598301,0.0019258362579838773,0.007696006926124469,0.004127046392755772,normal
2020-10-14 01:55:00,cortex-querier-7dd645fdfb-fvw8g,7.292854568663434,0.00226659447801762,0.007711090056892534,0.0036161992768516033,normal
2020-10-14 02:00:00,cortex-querier-7dd645fdfb-fvw8g,7.290567774485493,0.002209979805800585,0.00785153369656531,0.004051926263496809,normal
2020-10-14 02:05:00,cortex-querier-7dd645fdfb-fvw8g,7.830738492812785,0.0024693430421936315,0.0077676498216362345,0.003724840694254568,normal
2020-10-14 02:10:00,cortex-querier-7dd645fdfb-fvw8g,7.8082182740217805,0.00253516949992382,0.007999278498758413,0.0040092388322662265,normal
2020-10-14 02:15:00,cortex-querier-7dd645fdfb-fvw8g,6.351437982539602,0.002290057044510275,0.007825779854305307,0.004153570694369273,normal
2020-10-14 02:20:00,cortex-querier-7dd645fdfb-fvw8g,6.752324772449428,0.002162906240036328,0.007577094409837781,0.003679882729601304,normal
2020-10-14 02:25:00,cortex-querier-7dd645fdfb-fvw8g,7.752048702832888,0.0024188103509090327,0.007507658899760902,0.0032518116100592733,normal
2020-10-14 02:30:00,cortex-querier-7dd645fdfb-fvw8g,8.114991737804555,0.0024816767697276674,0.008108045045953196,0.004126452375724513,normal
2020-10-14 02:35:00,cortex-querier-7dd645fdfb-fvw8g,7.146575493024418,0.0025835715170114053,0.008510321236125605,0.003991021658301994,normal
2020-10-14 02:40:00,cortex-querier-7dd645fdfb-fvw8g,7.79828297713024,0.002500209309551248,0.007854199299430832,0.003709542405576503,normal
2020-10-14 02:45:00,cortex-querier-7dd645fdfb-fvw8g,7.656379421240736,0.002344632401812246,0.008156059615997012,0.003962166640854409,normal
2020-10-14 02:50:00,cortex-querier-7dd645fdfb-fvw8g,7.915803354637643,0.002440120943444392,0.0076859380869377485,0.0038903508636399437,normal
2020-10-14 02:55:00,cortex-querier-7dd645fdfb-fvw8g,7.627729946990181,0.0022586318302738,0.0076686091303840576,0.003982798302091001,normal
2020-10-14 03:00:00,cortex-querier-7dd645fdfb-fvw8g,7.942714254350308,0.0023823786919590704,0.008040994682952739,0.0038782908938852882,normal
2020-10-14 03:05:00,cortex-querier-7dd645fdfb-fvw8g,7.328875554937677,0.0022305352609959814,0.0073860056180833295,0.003629486634494185,normal
2020-10-14 03:10:00,cortex-querier-7dd645fdfb-fvw8g,7.002307906914088,0.002106724769496323,0.007350870771164064,0.003450564930420053,normal
2020-10-14 03:15:00,cortex-querier-7dd645fdfb-fvw8g,7.419048511736566,0.002042050453822736,0.007975099066386774,0.0038306928735397532,normal
2020-10-14 03:20:00,cortex-querier-7dd645fdfb-fvw8g,6.748030287790682,0.0023334751359116827,0.007549280707983849,0.004046820569266379,normal
2020-10-14 03:25:00,cortex-querier-7dd645fdfb-fvw8g,6.55042051502871,0.0018507731077225136,0.007721019822768488,0.003896628693612372,normal
2020-10-14 03:30:00,cortex-querier-7dd645fdfb-fvw8g,6.6469091167816226,0.002094917143059736,0.007694346032138561,0.0041206974314169755,normal
2020-10-14 03:35:00,cortex-querier-7dd645fdfb-fvw8g,6.498270729816286,0.0018180493991179184,0.007627545601276594,0.0039883288610156175,normal
2020-10-14 03:40:00,cortex-querier-7dd645fdfb-fvw8g,6.584392443504036,0.0027842016414876725,0.007823501343986423,0.00432442830253621,normal
2020-10-14 03:45:00,cortex-querier-7dd645fdfb-fvw8g,6.752836211995431,0.0023338893520954145,0.008019596001219216,0.004130230883535227,normal
2020-10-14 03:50:00,cortex-querier-7dd645fdfb-fvw8g,7.355324259363487,0.0020666332476542604,0.007544787375100512,0.003663573063958993,normal
2020-10-14 03:55:00,cortex-querier-7dd645fdfb-fvw8g,6.400222978521692,0.002372396605848089,0.00793709672619953,0.003953693841972672,normal
2020-10-14 04:00:00,cortex-querier-7dd645fdfb-fvw8g,6.589895516866977,0.0020753832256673165,0.007306177942305301,0.0036165252019390616,normal
2020-10-14 04:05:00,cortex-querier-7dd645fdfb-fvw8g,7.246172887592618,0.0019708982080585366,0.007579551946795861,0.004162929103181496,normal
2020-10-14 04:10:00,cortex-querier-7dd645fdfb-fvw8g,7.373186021199901,0.0017790273669303146,0.007487684289586795,0.0038148299013966063,normal
2020-10-14 04:15:00,cortex-querier-7dd645fdfb-fvw8g,6.2380103908007145,0.002167768783841243,0.007335791946375614,0.003722319985197172,normal
2020-10-14 04:20:00,cortex-querier-7dd645fdfb-fvw8g,7.354175054474182,0.0019023017608984136,0.007735154859527437,0.004156776313589225,normal
2020-10-14 04:25:00,cortex-querier-7dd645fdfb-fvw8g,7.3334484280250045,0.0019467188814453586,0.007437509158687522,0.0037145966342096953,normal
2020-10-14 04:30:00,cortex-querier-7dd645fdfb-fvw8g,5.968860517775222,0.003303694472920888,0.0074043124375323685,0.004023130316226363,normal
2020-10-14 04:35:00,cortex-querier-7dd645fdfb-fvw8g,6.444730928912776,0.0017889731454851945,0.007189113681512211,0.0035780531671311296,normal
